video_id,channel_id,channel_title,title,description,published_at,duration,view_count,like_count,fave_count,comment_count
bO1U5hNTZjE,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,Amanda Eks Pacar Mario Dandy Menangis Histeris Ketika Jadi Saksi,"VIVA - Mantan pacar Mario Dandy Mantan pacar Mario Dandy, Anastasia Pretya Amanda tiba di Pengadilan Negeri Jakarta Selatan, Ia menjadi saksi di persidangan Mario Dandy dan Shane Lukas terkait penganiayaan berat berencana David Ozora. (AN-DA)

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2023-07-04T11:00:23Z,PT2M13S,20811,13,0,12
4q29OIoQWj4,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"DISOROT NETIZEN! Gerak-gerik Polisi saat Mario Dandy Lepas Pasang Borgol, Ini Kata Polda Metro Jaya","TRIBUN-VIDEO.COM - Ternyata ada seorang polisi tepat di samping Mario Dandy Satriyo (20) saat anak eks pejabat pajak tersebut asyik lepas pasang borgol tali ties sendiri.

Aksi tersangka penganiayaan David Ozora tersebut viral di media sosial dan dikecam warganet.

Tak hanya Mario Dandy, rupanya polisi yang ada di samping eks anak pejabat pajak tersebut ikut jadi perhatian warganet.



Artikel ini telah tayang di TribunJakarta.com dengan judul Gerak-gerik Polisi Saat Mario Dandy Lepas Pasang Borgol Sendiri, Diam Saja Sambil Santai Telponan, https://jakarta.tribunnews.com/2023/05/27/gerak-gerik-polisi-saat-mario-dandy-lepas-pasang-borgol-sendiri-diam-saja-sambil-santai-telponan?page=all.
Penulis: Siti Nawiroh | Editor: Yogi Jakarta",2023-05-27T10:22:13Z,PT2M8S,19800,85,0,217
LbarQiSm9kY,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,🔴 BREAKING NEWS - Rekonstruksi Kasus Mario Dandy Aniaya David,"MERDEKA.COM - Polisi menggelar rekonstruksi kasus penganiayaan terhadap David dilakukan Mario Dandy, Jumat (10/3). Rekonstruksi dilakukan di lokasi kejadian penganiayaan.

Dalam gelar rekonstruksi ini, pacar Mario Dandy Satriyo, AGH alias AG, dipastikan tidak akan hadir. AG termasuk salah satu pelaku atau anak yang berkonflik dengan hukum.

----
#merdekadotcom

MORE VIDEOS: https://video.merdeka.com/

Produced by https://www.merdeka.com
KLN Apps ► http://www.kln.id/apps/

----
Youtube ► https://www.youtube.com/merdekacomvideonews
Vidio ► https://www.vidio.com/@merdeka
Twitter ► https://twitter.com/merdekadotcom
Facebook ► https://www.facebook.com/MDKcom
Telegram ► https://t.me/merdekacomnewsupdate",2023-03-10T10:57:56Z,PT2H53M15S,19186,120,0,57
jP6mUQc2nIA,UCzl0OrB3-ehunyotIQvK77A,METRO TV ,Tok!! Hakim Vonis Mario Dandy 12 Tahun Penjara,"MetroTV, Terdakwa Mario Dandy Satriyo divonis dengan pidana penjara selama 12  tahun dalam kasus p3ng4ni4y44n David Ozora. Mario Dandy juga dibebankan biaya restitusi Rp25 miliar.

#mariodandy #shanelukas #davidozora #Metrotv #topreviewmetrotv
-----------------------------------------------------------------------

Follow juga sosmed kami untuk mendapatkan update informasi  terkini!


Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv
Metro Xtend: https://xtend.metrotvnews.com/",2023-09-07T07:17:18Z,PT3M41S,18921,132,0,97
zwEVwksCSOY,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"Kakak AGH Bongkar, Mario Dandy Minta Kekasihnya Berbohong ke David Sebelum Penganiayaan","TRIBUN-VIDEO.COM - Mario Dandy Satriyo (20) disebut meminta kekasihnya, AGH (15) berbohong kepada David (17) sebelum penganiayaan brutal itu terjadi pada 20 Februari 2023.

Hal ini terungkap berdasarkan cerita dari kakak AGH, Ivana Yoan di YouTube Najwa Shihab, Jumat (3/3/2023).

Mario Dandy dan satu tersangka lainnya, Shane Lukas telah dipindahkan polisi ke Ruang Tahanan (Rutan) Polda Metro Jaya.

Mario dan Shane Lukas dijerat dengan tindak pidana penganiayaan berat yang dilakukannya kepada David hingga koma sampai saat ini.

Selain Mario dan Shane Lukas, AGH pun menjadi pelaku dalam kasus ini.

Ivana hadir di hadapan publik untuk menceritakan kronologis penganiayaan versi adiknya.

Ivana menyebut, adiknya sempat diminta Mario untuk berbohong kepada David sebelum penganiayaan itu terjadi.

https://jakarta.tribunnews.com/2023/03/06/kakak-agh-blak-blakan-mario-dandy-minta-kekasihnya-berbohong-ke-david-sebelum-penganiayaan.",2023-03-06T09:44:30Z,PT58S,18714,40,0,15
JWtYYXMFYso,UCK6c4qk3hRaa6fMIEZrhiXQ,Tribun Timur,Short | Video Mario Dandy di Malam Kejadian yang Direkam Agnes Ramai di Twitter,"#tribuntimur #tribunviral #viral #mariodandy 

TRIBUN-TIMUR.COM - Video saat Mario Dandy Satriyo menganiaya David, kini ramai beredar di Twitter, sejak Kamis malam tadi.

Dari video tersebut, tampak tindakan Mario itu terbilang keji karena meski korbannya sudah tak berdaya, masih juga ditendang.

Aksi Mario itu disebut-sebut direkam oleh Agnes, kekasihnya yang menjadi pemicu penganiayaan itu terjadi.

Dalam video, tampak Mario berkali-kali menendang dan memukul kepala David yang sudah terkapar di aspal.

Sementara rekannya SRL juga terlihat masuk dalam video, namun tidak melakukan apa-apa.

SRL juga kini ditetapkan sebagai tersangka. Perannya SRL ini menghasut Mario untuk menghajar korban.

Sementara nasib Agnes kini justru disoroti netizen agar ikut dijadikan tersangka.

Sebab diduga karena aduan dari cewek 15 tahun itulah, Mario menganiaya David.

Warga Twitter kini ramai-ramai meminta agar Agnes juga ditangkap.

Sementara itu dari keterangan perwakilan keluarga, David mengalami pembengkakan otak akibat kekerasan yang ia terima dari Mario.

Narator: Wa Ode Nurmin
Video editor: Hasma Qadri

#viral #pejabatpajak #anakpejabat #anakpejabatpajak #srimulyanichannel #agnes #pacarmariodandy #mariodandysatriyo 

(TRIBUN-TIMUR.COM)
Update info terkini via http://tribun-timur.com/

Follow akun Instagram http://bit.ly/IGTribunTimur
Follow akun Twitter http://bit.ly/twitterTribunTimur
Follow dan like fanpage Facebook http://bit.ly/FBTribunTimurMks
YouTube business inquiries: 081144407111",2023-02-24T05:32:49Z,PT59S,18801,142,0,42
dTuqKGb-1_o,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,"Mario Dandy Diteriaki Usai Jalani Sidang ""Woi Yang Punya Jaksel""","MERDEKA.COM -Terdakwa Mario Dandy menjalani sidang pembacaan dakwaan di Pengadilan Negeri Jakarta Selatan, Selasa 6 Juni 2023. Mario duduk di kursi pesakitan karena menganiaya David Ozora hingga koma. 

Jaksa mendakwa Mario dengan Pasal 355 ayat 1 KUHP tentang penganiayaan berat dengan rencana terlebih dahulu, junto Pasal 55 ayat (1) ke-1 KUHP. Jaksa menceritakan kronologi penganiayaan David oleh Mario disaksikan oleh terdakwa Shane Lukas dan anak AG. 

----
#merdekadotcom

MORE VIDEOS: https://video.merdeka.com/

Produced by https://www.merdeka.com
KLN Apps ► http://www.kln.id/apps/

----
Youtube ► https://www.youtube.com/merdekacomvideonews
Vidio ► https://www.vidio.com/@merdeka
Twitter ► https://twitter.com/merdekadotcom
Facebook ► https://www.facebook.com/MDKcom
Telegram ► https://t.me/merdekacomnewsupdate",2023-06-06T13:44:08Z,PT1M33S,18001,42,0,21
6S7uLirfiv0,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,"Skenario Jahat Mario Dandy Terbongkar, Polisi sempat Terkecoh? | Rosi","KOMPASTV - Mario memberikan laporan palsu dari awal pemeriksaan Kasus penganiayaan David Ozora Latumahina. Rekan-rekanya yang juga diperiksa pihak kepolisian ikut memberikan laporan sesuai arahan dari Mario Dandy.

Berdasarkan laporan dan pemeriksaan awal, Polisi memproses berdasarkan unsur Pasal 352 Ayat 2 KUHP yakni penganiayaan mengakibatkan luka berat. Namun setelah dilakukan pemeriksaan digital forensik terhadap bukti-bukti yang diperoleh, ternyata tersangka dan para saksi berbohong. Sehingga kini unsur pasal yang diproses lebih berat yaitu penganiayaan berat yang dilakukan dengan perencanaan dengan hukuman penjara selama-lamanya 12 tahun, kalau menyebabkan kematian selama-lamanya 15 tahun.

""Jadi bukan hanya Mario Dandy saja yang berbohong tapi yang lain juga berbohong, karena memang ada perintah dari yang bersangkutan untuk menjawab ini adalah perkelahian"", kata Direktur Reserse Kriminal Umum (Dirreskrimum) Polda Metro Jaya, Kombes Hengki Haryadi

Bagaimana Polisi membongkar siasat Mario serta para saksi lainnya?

Selengkapnya saksikan ROSI eps. ""Penganiayaan David, Mario Rencanakan Pembunuhan?"" hanya di Kanal Youtube @kompastv 

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/389956/skenario-jahat-mario-dandy-terbongkar-polisi-sempat-terkecoh-rosi",2023-03-21T05:48:42Z,PT2M,17482,105,0,10
aD9JEucFaPE,UCSV7FgMcSdOWxeSCYCD3UOA,Warta Kota Production,Permintaan Maaf Kapolda Metro Jaya Atas Aksi Mario Dandy Lepas-Pakai Borgol Sendiri,"https://wartakota.tribunnews.com/2023/05/28/permintaan-maaf-kapolda-metro-jaya-atas-aksi-mario-dandy-lepas-pakai-borgol-sendiri.

WARTAKOTALIVECOM, JAKARTA – Kapolda Metro Jaya Irjen Karyoto meminta maaf kepada seluruh masyarakat usai video Mario Dandy Satriyo memasang kabel ties sendiri ramai menjadi perhatian publik. 

Kemudian ia memerintahkan Kabid Propam Polda Metro Jaya Kombes Bhirawa Braja Paksa untuk turun tangan.

""Saya selaku penanggung jawab dari pada Polda Metro Jaya, saya minta maaf. Saya juga perintahkan Kabid Propam untuk memeriksa, apakah ada hal-hal dilakukan oleh anggota kami,"" ujar Karyoto kepada wartawan, Minggu (28/5/2023).

#MarioDandy #KapoldaMetroJaya #LepasPakaiBorgol #IrjenKaryoto

Penulis & VO: Joanita Ary
Video: Nurmahadi
Editor Video: udinudin",2023-05-28T22:28:02Z,PT1M23S,16658,93,0,216
TqjV5EKKpIM,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"Jonathan Latumahina Tak Kasih Ampun Mario Dandy Cs, Sang Anak David Masih Berjuang Sembuh","SELENGKAPNYA: https://video.tribunnews.com/view/581377/jonathan-latumahina-tak-kasih-ampun-mario-dandy-cs-sang-anak-david-masih-berjuang-sembuh

TRIBUN-VIDEO.COM - Ayah Cristalino David Ozora (17), Jonathan Latumahina, menegaskan tidak akan memaafkan perbuatan Mario Dandy Satriyo Cs yang telah menganiaya anaknya hingga koma.

Hingga kini, David masih dirawat di ruang ICU Rumah Sakit (RS) Mayapada, Setiabudi, Jakarta Selatan, Kamis (23/3/2023).

Lewat akun Instagram pribadinya @tidvrberjalan, Jonathan mengunggah foto David yang masih terbaring di ICU.

""Di hari ke-30 ini, ular-ular bedudak itu mau pake permaafan saya saat itu untuk meringankan mereka kelak. Saya tarik ucapan itu,"" kata Jonathan dalam narasinya.

Jonathan mengungkapkan, David belum sadarkan diri lantaran mengalami kerusakan berat pada syaraf otaknya.

Selain itu, David juga masih menggunakan alat bantu untuk makan dan minum.

https://jakarta.tribunnews.com/2023/03/23/david-masih-berjuang-sembuh-jonathan-latumahina-tak-kasih-ampun-mario-dandy-cs?page=all.",2023-03-23T06:24:48Z,PT54S,16474,81,0,8
GIpt3XCNV0o,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,"Keberatan Beri Kesaksian, Mario Dandy Jadi Saksi Tanpa Disumpah di Sidang Rafael Alun","New! Sarung ATLAS Idaman 555 Kembang dengan Motif BHS GSA 01.

Tekstur kain halus memberi kenyamanan ekstra untuk segala aktifitas ibadah, acara resmi maupun santai.

Klik Disini Untuk Informasi Selengkapnya:

https://bit.ly/atlasIdamanKembang






JAKARTA, KOMPAS.TV  Mario Dandy menjadi saksi dalam sidang pemeriksaan kasus dugaan korupsi dengan terdakwa Rafael Alun Trisambodo.

Sebelum persidangan dimulai, Rafael memeluk anaknya Mario Dandy.

Saat dimulainya sidang, Mario mengaku keberatan memberikan keterangan sebagai saksi untuk ayahnya tersebut.

Sidang dilakukan di ruang Tipikor, Jakarta pada Senin (6/11/2023)

""Izin, Yang Mulia, saya keberatan untuk memberikan keterangan pada hari ini,"" kata Mario Dandy.

Hakim kemudian bertanya kepada Jaksa terkait pernyataan Mario Dandy. Jaksa pun mengatakan Mario Dandy dimintai keterangan tanpa disumpah.

Video Editor: Firmansyah

Artikel ini bisa dilihat di :  https://www.kompas.tv/video/458418/keberatan-beri-kesaksian-mario-dandy-jadi-saksi-tanpa-disumpah-di-sidang-rafael-alun",2023-11-06T09:35:46Z,PT4M51S,16433,60,0,47
38xk_PHMBM0,UCSV7FgMcSdOWxeSCYCD3UOA,Warta Kota Production,Viral! Ucapan di Video Penganiayaan David oleh Mario Dandy,"WARTAKOTALIVE.COM-JAKARTA--Beredar video yang viral di media sosial. Video ini menunjukkan penganiayaan terhadap David, anak dari pengurus GP Ansor.

Penganiayaan ini diduga dilakukan oleh anak pejabat Ditjen Pajak, Mario Dandy Satrio.

Ada satu ucapan yang terdengar dalam video tersebut. Di akhir video terdengar pelaku penganiayaan mengatakan bahwa dirinya tak takut dan mempersilakan jika dilaporkan ke polisi.


Sumber:Kompastv
Video Editor :Luttex

#mariodandy 3anakpejabatpajak #aksipenganiayaan

#wartakota23tahun #hutwk23 #warkotsemakinoptimis
----------------------------------------------------",2023-02-26T15:38:26Z,PT3M2S,16407,19,0,31
GAjoS8bix_M,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,MOMEN MARIO DANDY DIBENTAK HAKIM DALAM SIDANG #shorts #sidangmariodandy,"Sahabat KompasTV, jangan lupa like, comment, dan subscribe channel YouTube KompasTV, juga aktifkan lonceng notifikasi agar tidak ketinggalan update mengenai isu-isu terkini di Indonesia.

Jangan lewatkan live streaming KompasTV 24 jam non stop di https://www.kompas.tv/live. Agar tidak ketinggalan berita-berita terkini, terlengkap, serta laporan langsung dari berbagai daerah di Indonesia, yuk subscribe channel youtube KompasTV. Aktifkan juga lonceng supaya kamu dapat notifikasi video terbaru dari KompasTV. 

Sahabat KompasTV juga bisa memperoleh informasi terkini melalui website: www.kompas.tv

Media sosial KompasTV: 
Facebook: https://www.facebook.com/KompasTV 
Instagram: https://www.instagram.com/kompastv 
Twitter: https://twitter.com/KompasTV 
TikTok: https://www.tiktok.com/@kompastvnews",2023-07-05T07:27:59Z,PT58S,17896,264,0,17
VqR9To0tXrs,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"AGH Pacar Mario Dandy Ketakutan, Nyaris Di-DO Sekolah seusai Putra Pejabat Ditjen Pajak Aniaya David","TRIBUN-VIDEO.COM - Seusai terlibat kasus penganiayaan terhadap putra Pengurus Pusat GP Anshor, kekasih Mario Dandy, AG terancam dikeluarkan dari sekolah.

Kuasa hukumnya, Mangata Toding Allo kemudian berencana menemui pihak sekolah SMA Tarakanita 1 Jakarta guna mengklarifikasi keterlibatan kliennya.

Saat dikondirmasi, Mangata membenarkan bahwa AG nyaris dikeluarkan pihak sekolah seusai kejadian penganiayaan tersebut.

Dikatakan Mangata, pihaknya rencananya akan datang ke sekolah pada Senin (27/2) atau sehari setelahnya.

""Kami juga akan mengklarifikasi ke pihak sekolah berarti kemungkinan Senin atau Selasa kami akan kesana dengan undangan sekolah. Karena dia nyaris DO (drop out) atas kejadian ini,"" kata Mangata ketika dikonfirmasi, Minggu (26/2/2023).

Baca juga https://jakarta.tribunnews.com/2023/02/26/pacar-mario-terancam-do-dari-sma-tarakanita-1-pengacara-agh-sayangi-david-sebagai-manusia",2023-02-27T12:40:19Z,PT2M39S,15968,51,0,61
FEao8BQsbjU,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"Viral Aksi Mario Dandy Pasang Borgol Sendiri, Ayah David Kasih Sindiran: Jangan-jangan","Baca selengkapnya: https://jakarta.tribunnews.com/

TRIBUNJAKARTA.COM - Sebuah video yang menampilkan Mario Dandy Satriyo (20) memasang borgol sendiri viral di media sosial.

Anak mantan pejabat Ditjen Pajak Rafael Alun Trisambodo itu merupakan tersangka kasus penganiayaan berat berencana terhadap Cristalino David Ozora (17).

Dalam video yang beredar, Mario Dandy tampak sedang duduk di sofa. Mario mengenakan kaos dan celana pendek berwarna hitam.

#MarioDandy 
#DavidOzora
#ShaneLucas",2023-05-27T07:10:51Z,PT2M17S,23172,40,0,120
wV3vbyaJsQw,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,"Mario Dandy Labil, Berangkat Sempat Emosi Tapi Menangis di Lokasi","MERDEKA.COM -Tersangka kasus penganiayaan, Mario Dandy menunjukan inkonsistensi emosi. Mario, tertangkap kamera, sempat marah ketika berangkat ke lokasi rekonstruksi.

Namun, suasana hatinya berubah 180 derajat ketika berada di lokasi. Mario terlihat menangis.

Bimo/Nirma

----
#merdekadotcom

MORE VIDEOS: https://video.merdeka.com/

Produced by https://www.merdeka.com
KLN Apps ► http://www.kln.id/apps/

----
Youtube ► https://www.youtube.com/merdekacomvideonews
Vidio ► https://www.vidio.com/@merdeka
Twitter ► https://twitter.com/merdekadotcom
Facebook ► https://www.facebook.com/MDKcom
Telegram ► https://t.me/merdekacomnewsupdate",2023-03-11T05:00:24Z,PT2M35S,22725,73,0,81
dYx9J5F2PV8,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,[FULL] Hakim Vonis Mario Dandy 12 Tahun Penjara & Bayar Restitusi Rp25 Miliar!,"MERDEKA.COM - Hakim Pengadilan Negeri Jakarta Selatan menjatuhkan vonis 12 tahun penjara terhadap terdakwa Mario Dandy, Kamis (7/9). Mario terbukti terlibat saat terjadi penganiayaan terhadap korban, David Ozora. 

Tak hanya itu saja, hakim juga memberikan restitusi Rp25,1 miliar pada Mario Dandy, sebagai ganti rugi, terhadap korban David Ozora. Hakim lalu memerintahkan menjual dan melelang mobil Rubicon milik Mario Dandy, untuk menutupi biaya restutisi tersebut. [felly/yandi]

----
#merdekadotcom

MORE VIDEOS: https://video.merdeka.com/

Produced by https://www.merdeka.com
KLN Apps ► http://www.kln.id/apps/

----
Youtube ► https://www.youtube.com/merdekacomvideonews
Vidio ► https://www.vidio.com/@merdeka
Twitter ► https://twitter.com/merdekadotcom
Facebook ► https://www.facebook.com/MDKcom
Telegram ► https://t.me/merdekacomnewsupdate",2023-09-07T08:00:30Z,PT8M45S,22585,145,0,123
o547ueEIXNQ,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,"Banding Ditolak, Mario Dandy Tetap Divonis 12 Tahun Penjara dan Wajib Bayar Restitusi Rp25 M","JAKARTA, KOMPAS.TV - Terdakwa Mario Dandy tetap divonis 12 tahun penjara dan wajib bayar restitusi sebesar Rp25 miliar usai banding ditolak.

Pengadilan Tinggi DKI Jakarta memutuskan menguatkan putusan Pengadilan Negeri Jakarta Selatan, pada Kamis (19/10/2023).

""Pada pokoknya mengatakan sependapat dengan putusan pengadilan negeri tingkat pertama. Oleh karena itu dikuatkan,"" kata hakim Tony Pribadi.

Diketahui, Mario Dandy dinyatakan bersalah melanggar Pasal 355 dan 55 KUHP yaitu merencanakan penganiayaan berat terhadap David Ozora.

Baca Juga Banding Ditolak Hakim, Mario Dandy Tetap Dihukum 12 Tahun Penjara di https://www.kompas.tv/nasional/453439/banding-ditolak-hakim-mario-dandy-tetap-dihukum-12-tahun-penjara

#mariodandy #davidozora #bandingditolak

Video Editor: Vila Randita

Artikel ini bisa dilihat di :  https://www.kompas.tv/video/453610/banding-ditolak-mario-dandy-tetap-divonis-12-tahun-penjara-dan-wajib-bayar-restitusi-rp25-m",2023-10-19T16:11:45Z,PT2M36S,22184,118,0,103
xHT7LRIb4V4,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,"Mario Dandy Diteriaki ""Gak Usah Banyak yang Jaga, Bukan Jenderal!""","VIVA - Terdakwa Mario Dandy menjalani sidang perdana penganiayaan David Ozora di Pengadilan Negeri (PN) Jakarta Selatan, Selasa 6 Juni 2023. Mario memakai kemeja putih dan celana hitam nampak duduk santai mendengar kronologi penganiayaan David Ozora.

Sebelum memasuki ruang sidang, Mario berjalan dengan membusungkan dada berbeda dengan terdakwa Shane Lukas yang hanya tertunduk malu. Sidang terbuka kali ini digelar dengan menghadirkan dua, terdakwa Mario dan Shane. (RK-DRP-DA)

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2023-06-06T08:11:37Z,PT3M11S,21683,160,0,121
bO1U5hNTZjE,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,Amanda Eks Pacar Mario Dandy Menangis Histeris Ketika Jadi Saksi,"VIVA - Mantan pacar Mario Dandy Mantan pacar Mario Dandy, Anastasia Pretya Amanda tiba di Pengadilan Negeri Jakarta Selatan, Ia menjadi saksi di persidangan Mario Dandy dan Shane Lukas terkait penganiayaan berat berencana David Ozora. (AN-DA)

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2023-07-04T11:00:23Z,PT2M13S,20811,13,0,12
4q29OIoQWj4,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"DISOROT NETIZEN! Gerak-gerik Polisi saat Mario Dandy Lepas Pasang Borgol, Ini Kata Polda Metro Jaya","TRIBUN-VIDEO.COM - Ternyata ada seorang polisi tepat di samping Mario Dandy Satriyo (20) saat anak eks pejabat pajak tersebut asyik lepas pasang borgol tali ties sendiri.

Aksi tersangka penganiayaan David Ozora tersebut viral di media sosial dan dikecam warganet.

Tak hanya Mario Dandy, rupanya polisi yang ada di samping eks anak pejabat pajak tersebut ikut jadi perhatian warganet.



Artikel ini telah tayang di TribunJakarta.com dengan judul Gerak-gerik Polisi Saat Mario Dandy Lepas Pasang Borgol Sendiri, Diam Saja Sambil Santai Telponan, https://jakarta.tribunnews.com/2023/05/27/gerak-gerik-polisi-saat-mario-dandy-lepas-pasang-borgol-sendiri-diam-saja-sambil-santai-telponan?page=all.
Penulis: Siti Nawiroh | Editor: Yogi Jakarta",2023-05-27T10:22:13Z,PT2M8S,19800,85,0,217
LbarQiSm9kY,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,🔴 BREAKING NEWS - Rekonstruksi Kasus Mario Dandy Aniaya David,"MERDEKA.COM - Polisi menggelar rekonstruksi kasus penganiayaan terhadap David dilakukan Mario Dandy, Jumat (10/3). Rekonstruksi dilakukan di lokasi kejadian penganiayaan.

Dalam gelar rekonstruksi ini, pacar Mario Dandy Satriyo, AGH alias AG, dipastikan tidak akan hadir. AG termasuk salah satu pelaku atau anak yang berkonflik dengan hukum.

----
#merdekadotcom

MORE VIDEOS: https://video.merdeka.com/

Produced by https://www.merdeka.com
KLN Apps ► http://www.kln.id/apps/

----
Youtube ► https://www.youtube.com/merdekacomvideonews
Vidio ► https://www.vidio.com/@merdeka
Twitter ► https://twitter.com/merdekadotcom
Facebook ► https://www.facebook.com/MDKcom
Telegram ► https://t.me/merdekacomnewsupdate",2023-03-10T10:57:56Z,PT2H53M15S,19186,120,0,57
jP6mUQc2nIA,UCzl0OrB3-ehunyotIQvK77A,METRO TV ,Tok!! Hakim Vonis Mario Dandy 12 Tahun Penjara,"MetroTV, Terdakwa Mario Dandy Satriyo divonis dengan pidana penjara selama 12  tahun dalam kasus p3ng4ni4y44n David Ozora. Mario Dandy juga dibebankan biaya restitusi Rp25 miliar.

#mariodandy #shanelukas #davidozora #Metrotv #topreviewmetrotv
-----------------------------------------------------------------------

Follow juga sosmed kami untuk mendapatkan update informasi  terkini!


Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv
Metro Xtend: https://xtend.metrotvnews.com/",2023-09-07T07:17:18Z,PT3M41S,18921,132,0,97
zwEVwksCSOY,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"Kakak AGH Bongkar, Mario Dandy Minta Kekasihnya Berbohong ke David Sebelum Penganiayaan","TRIBUN-VIDEO.COM - Mario Dandy Satriyo (20) disebut meminta kekasihnya, AGH (15) berbohong kepada David (17) sebelum penganiayaan brutal itu terjadi pada 20 Februari 2023.

Hal ini terungkap berdasarkan cerita dari kakak AGH, Ivana Yoan di YouTube Najwa Shihab, Jumat (3/3/2023).

Mario Dandy dan satu tersangka lainnya, Shane Lukas telah dipindahkan polisi ke Ruang Tahanan (Rutan) Polda Metro Jaya.

Mario dan Shane Lukas dijerat dengan tindak pidana penganiayaan berat yang dilakukannya kepada David hingga koma sampai saat ini.

Selain Mario dan Shane Lukas, AGH pun menjadi pelaku dalam kasus ini.

Ivana hadir di hadapan publik untuk menceritakan kronologis penganiayaan versi adiknya.

Ivana menyebut, adiknya sempat diminta Mario untuk berbohong kepada David sebelum penganiayaan itu terjadi.

https://jakarta.tribunnews.com/2023/03/06/kakak-agh-blak-blakan-mario-dandy-minta-kekasihnya-berbohong-ke-david-sebelum-penganiayaan.",2023-03-06T09:44:30Z,PT58S,18714,40,0,15
JWtYYXMFYso,UCK6c4qk3hRaa6fMIEZrhiXQ,Tribun Timur,Short | Video Mario Dandy di Malam Kejadian yang Direkam Agnes Ramai di Twitter,"#tribuntimur #tribunviral #viral #mariodandy 

TRIBUN-TIMUR.COM - Video saat Mario Dandy Satriyo menganiaya David, kini ramai beredar di Twitter, sejak Kamis malam tadi.

Dari video tersebut, tampak tindakan Mario itu terbilang keji karena meski korbannya sudah tak berdaya, masih juga ditendang.

Aksi Mario itu disebut-sebut direkam oleh Agnes, kekasihnya yang menjadi pemicu penganiayaan itu terjadi.

Dalam video, tampak Mario berkali-kali menendang dan memukul kepala David yang sudah terkapar di aspal.

Sementara rekannya SRL juga terlihat masuk dalam video, namun tidak melakukan apa-apa.

SRL juga kini ditetapkan sebagai tersangka. Perannya SRL ini menghasut Mario untuk menghajar korban.

Sementara nasib Agnes kini justru disoroti netizen agar ikut dijadikan tersangka.

Sebab diduga karena aduan dari cewek 15 tahun itulah, Mario menganiaya David.

Warga Twitter kini ramai-ramai meminta agar Agnes juga ditangkap.

Sementara itu dari keterangan perwakilan keluarga, David mengalami pembengkakan otak akibat kekerasan yang ia terima dari Mario.

Narator: Wa Ode Nurmin
Video editor: Hasma Qadri

#viral #pejabatpajak #anakpejabat #anakpejabatpajak #srimulyanichannel #agnes #pacarmariodandy #mariodandysatriyo 

(TRIBUN-TIMUR.COM)
Update info terkini via http://tribun-timur.com/

Follow akun Instagram http://bit.ly/IGTribunTimur
Follow akun Twitter http://bit.ly/twitterTribunTimur
Follow dan like fanpage Facebook http://bit.ly/FBTribunTimurMks
YouTube business inquiries: 081144407111",2023-02-24T05:32:49Z,PT59S,18801,142,0,42
